,Unnamed: 0,propertyID_hemnet,houseAddress_1,houseAddress_2,Municipality,Date_of_sale_txt,Date_of_sale,Final_price,Starting_price,Housing_type,Tenure_type,Rooms,Living_Area_m2,Ancillary_Area_m2,Lot_area_m2,year_built,Ground_Rent_perYear,Operating_Cost,Patio_dummy,Elevator_dummy,Balcony_Dummy,Floor,Total_Floors,link
1346,1347,519891.0,Marieberg 215,"Alvhem, Ale kommun",Ale,22 maj 2016,2016-05-22,2050000,0.0,detached house,Ownership,5.0,152.0,0.0,1330,1974,0,35781,0,0,0,,,https://www.hemnet.se/salda/villa-5rum-alvhem-ale-kommun-marieberg-215-519891
1347,1348,519022.0,Bokvägen 2,"Alafors, Ale kommun",Ale,20 maj 2016,2016-05-20,2750000,0.0,detached house,Ownership,4.0,92.0,92.0,1195,1959,0,0,0,0,0,,,https://www.hemnet.se/salda/villa-4rum-alafors-ale-kommun-bokvagen-2-519022
1348,1349,518203.0,Gamla Kilandavägen 35,"Nödinge, Ale kommun",Ale,19 maj 2016,2016-05-19,1805000,0.0,detached house,Ownership,0.0,0.0,0.0,1031,0,0,0,0,0,0,,,https://www.hemnet.se/salda/villa-nodinge-ale-kommun-gamla-kilandavagen-35-518203
1349,1350,517891.0,Åsliden 4,"Alafors, Ale kommun",Ale,18 maj 2016,2016-05-18,1350000,0.0,detached house,Ownership,4.0,62.0,62.0,1309,1945,0,29500,0,0,0,,,https://www.hemnet.se/salda/villa-4rum-alafors-ale-kommun-asliden-4-517891
1350,1351,517506.0,Nytorpsvägen 18C,"Älvängen, Ale kommun",Ale,17 maj 2016,2016-05-17,5010000,0.0,detached house,Ownership,6.0,190.0,60.0,2414,2008,0,17600,0,0,0,,,https://www.hemnet.se/salda/villa-6rum-alvangen-ale-kommun-nytorpsvagen-18c-517506
1351,1352,514416.0,Ryksdamm Södergården 215,"Skepplanda, Ale kommun",Ale,12 maj 2016,2016-05-12,3750000,0.0,Farm without agriculture,Ownership,0.0,108.0,0.0,14178,1971,0,22983,0,0,0,,,https://www.hemnet.se/salda/villa-108m2-skepplanda-ale-kommun-ryksdamm-sodergarden-215-514416
1352,1353,512434.0,Skår 285,"SKEPPLANDA, Ale kommun",Ale,7 maj 2016,2016-05-07,775000,0.0,detached house,Ownership,4.0,50.0,0.0,5196,1969,0,0,0,0,0,,,https://www.hemnet.se/salda/villa-4rum-skepplanda-ale-kommun-skar-285-512434
1353,1354,512132.0,Torpvägen 145,"Älvängen, Ale kommun",Ale,6 maj 2016,2016-05-06,3200000,0.0,detached house,Ownership,7.0,155.0,0.0,1502,1990,0,34348,0,0,0,,,https://www.hemnet.se/salda/villa-7rum-alvangen-ale-kommun-torpvagen-145-512132
1354,1355,512110.0,Vårlöksvägen 13,"ÄLVÄNGEN, Ale kommun",Ale,4 maj 2016,2016-05-04,2900000,0.0,detached house,Ownership,5.0,113.0,0.0,227,1972,0,36108,0,0,0,,,https://www.hemnet.se/salda/villa-5rum-alvangen-ale-kommun-varloksvagen-13-512110
1355,1356,512980.0,Backa 713,"Nödinge, Ale kommun",Ale,29 april 2016,2016-04-29,1750000,0.0,detached house,Ownership,3.0,58.0,35.0,1108,1947,0,15991,0,0,0,,,https://www.hemnet.se/salda/villa-3rum-nodinge-ale-kommun-backa-713-512980
1356,1357,508067.0,Jordfallsvägen 69,"Bohus, Ale kommun",Ale,29 april 2016,2016-04-29,2450000,0.0,detached house,Ownership,4.0,78.0,45.0,703,1936,0,33800,0,0,0,,,https://www.hemnet.se/salda/villa-4rum-bohus-ale-kommun-jordfallsvagen-69-508067
1357,1358,508089.0,Byvägen 20,"Nol, Ale kommun",Ale,27 april 2016,2016-04-27,2665000,0.0,detached house,Ownership,5.0,104.0,60.0,1012,1927,0,35328,0,0,0,,,https://www.hemnet.se/salda/villa-5rum-nol-ale-kommun-byvagen-20-508089
1358,1359,507354.0,Lokvägen 4,"Alvhem, Ale kommun",Ale,27 april 2016,2016-04-27,2350000,0.0,detached house,Ownership,5.0,159.0,18.0,974,1969,0,26340,0,0,0,,,https://www.hemnet.se/salda/villa-5rum-alvhem-ale-kommun-lokvagen-4-507354
1359,1360,506369.0,Långetorp 167,"HÅLANDA, Ale kommun",Ale,25 april 2016,2016-04-25,2850000,0.0,detached house,Ownership,2.0,97.2,74.3,0,2015,0,0,0,0,0,,,https://www.hemnet.se/salda/villa-2rum-halanda-ale-kommun-langetorp-167-506369
1360,1361,503900.0,Ryd 200,"Nol, Ale kommun",Ale,19 april 2016,2016-04-19,600000,0.0,detached house,Ownership,2.0,32.0,0.0,9038,1966,0,10433,0,0,0,,,https://www.hemnet.se/salda/villa-2rum-nol-ale-kommun-ryd-200-503900
1361,1362,502309.0,Svens kulle 8,"Nödinge, Ale kommun",Ale,16 april 2016,2016-04-16,4825000,0.0,detached house,Ownership,8.0,161.0,0.0,653,2006,0,34060,0,0,0,,,https://www.hemnet.se/salda/villa-8rum-nodinge-ale-kommun-svens-kulle-8-502309
1362,1363,501269.0,Alsbo 645,"Skepplanda / Alsbo, Ale kommun",Ale,14 april 2016,2016-04-14,1405000,0.0,detached house,Ownership,0.0,77.0,67.0,1598,1972,0,21500,0,0,0,,,https://www.hemnet.se/salda/villa-77m2-skepplanda-alsbo-ale-kommun-alsbo-645-501269
1363,1364,509975.0,Starrvägen 2,"Älvängen, Ale kommun",Ale,12 april 2016,2016-04-12,3350000,0.0,detached house,Ownership,7.0,126.0,113.0,787,1966,0,30470,0,0,0,,,https://www.hemnet.se/salda/villa-7rum-alvangen-ale-kommun-starrvagen-2-509975
1364,1365,499597.0,Blåsippevägen 11,"Sätila, Ale kommun",Ale,11 april 2016,2016-04-11,2350000,0.0,detached house,Ownership,6.0,155.0,38.0,687,1983,0,41188,0,0,0,,,https://www.hemnet.se/salda/villa-6rum-satila-ale-kommun-blasippevagen-11-499597
1365,1366,499850.0,Lövängsvägen 20,"Nödinge, Ale kommun",Ale,8 april 2016,2016-04-08,3030000,0.0,detached house,Ownership,7.0,145.0,61.0,2100,1977,0,32426,0,0,0,,,https://www.hemnet.se/salda/villa-7rum-nodinge-ale-kommun-lovangsvagen-20-499850
1366,1367,632305.0,Vikaredsvägen 30 Tomt J,"Älvängen, Ale kommun",Ale,8 april 2016,2016-04-08,1300000,0.0,detached house,Ownership,4.0,101.5,77.3,630,2016,0,0,0,0,0,,,https://www.hemnet.se/salda/villa-4rum-alvangen-ale-kommun-vikaredsvagen-30-tomt-j-632305
1367,1368,498776.0,Nytorpsvägen 24,"ÄLVÄNGEN, Ale kommun",Ale,8 april 2016,2016-04-08,4650000,0.0,detached house,Ownership,8.0,234.0,0.0,1202,2002,0,34302,0,0,0,,,https://www.hemnet.se/salda/villa-8rum-alvangen-ale-kommun-nytorpsvagen-24-498776
1368,1369,497791.0,Påvels Väg 7,"Skepplanda, Ale kommun",Ale,6 april 2016,2016-04-06,2600000,0.0,detached house,Ownership,6.0,96.0,96.0,672,1966,0,42953,0,0,0,,,https://www.hemnet.se/salda/villa-6rum-skepplanda-ale-kommun-pavels-vag-7-497791
1369,1370,494109.0,Kungsvägen 1,"Alvhem, Ale kommun",Ale,29 mars 2016,2016-03-29,2200000,0.0,detached house,Ownership,6.0,120.0,15.0,1249,1914,0,35207,0,0,0,,,https://www.hemnet.se/salda/villa-6rum-alvhem-ale-kommun-kungsvagen-1-494109
1370,1371,492019.0,Skårdalsvägen 93,"Bohus, Ale kommun",Ale,21 mars 2016,2016-03-21,3030000,0.0,detached house,Ownership,6.0,92.0,92.0,1036,1967,0,23750,0,0,0,,,https://www.hemnet.se/salda/villa-6rum-bohus-ale-kommun-skardalsvagen-93-492019
1371,1372,490688.0,Bohushöjdsvägen 48,"Bohus Bohushöjd, Ale kommun",Ale,18 mars 2016,2016-03-18,5300000,0.0,detached house,Ownership,6.0,160.0,22.0,460,2004,0,28450,0,0,0,,,https://www.hemnet.se/salda/villa-6rum-bohus-bohushojd-ale-kommun-bohushojdsvagen-48-490688
1372,1373,490715.0,Eklövsvägen 4,"Älvängen, Ale kommun",Ale,16 mars 2016,2016-03-16,2950000,0.0,detached house,Ownership,5.0,122.0,38.0,907,1991,0,12572,0,0,0,,,https://www.hemnet.se/salda/villa-5rum-alvangen-ale-kommun-eklovsvagen-4-490715
1373,1374,488016.0,Länsmansvägen 5,"Älvängen, Ale kommun",Ale,12 mars 2016,2016-03-12,3725000,0.0,detached house,Ownership,5.0,135.0,0.0,1335,1986,0,25882,0,0,0,,,https://www.hemnet.se/salda/villa-5rum-alvangen-ale-kommun-lansmansvagen-5-488016
1374,1375,486170.0,Stomvägen 20B,"Nödinge, Ale kommun",Ale,8 mars 2016,2016-03-08,5100000,0.0,detached house,Ownership,6.0,169.0,22.0,728,2011,0,33876,0,0,0,,,https://www.hemnet.se/salda/villa-6rum-nodinge-ale-kommun-stomvagen-20b-486170
1375,1376,485373.0,Patron Ahlmanns Allé 5,"Nödinge, Ale kommun",Ale,5 mars 2016,2016-03-05,3910000,0.0,detached house,Ownership,5.0,138.0,30.0,292,2007,0,30382,0,0,0,,,https://www.hemnet.se/salda/villa-5rum-nodinge-ale-kommun-patron-ahlmanns-alle-5-485373
1376,1377,502485.0,Dalabäcken 145,"Nödinge, Ale kommun",Ale,2 mars 2016,2016-03-02,2960000,0.0,detached house,Ownership,7.0,192.0,0.0,1855,1991,0,32705,0,0,0,,,https://www.hemnet.se/salda/villa-7rum-nodinge-ale-kommun-dalabacken-145-502485
1377,1378,481220.0,Malm Erikssons gränd 31,"Nödinge, Ale kommun",Ale,26 februari 2016,2016-02-26,3900000,0.0,detached house,Ownership,5.0,134.0,6.0,245,2009,0,29981,0,0,0,,,https://www.hemnet.se/salda/villa-5rum-nodinge-ale-kommun-malm-erikssons-grand-31-481220
1378,1379,481209.0,Ryksdamm 186,"SKEPPLANDA, Ale kommun",Ale,26 februari 2016,2016-02-26,3400000,0.0,detached house,Ownership,4.0,145.0,10.0,1649,2008,0,26626,0,0,0,,,https://www.hemnet.se/salda/villa-4rum-skepplanda-ale-kommun-ryksdamm-186-481209
1379,1380,480375.0,Malm erikssons gränd 7,"NÖDINGE, Ale kommun",Ale,25 februari 2016,2016-02-25,4200000,0.0,detached house,Ownership,6.0,135.0,10.0,487,2007,0,29652,0,0,0,,,https://www.hemnet.se/salda/villa-6rum-nodinge-ale-kommun-malm-erikssons-grand-7-480375
1380,1381,477523.0,Olof Persvägen 28,"Älvängen, Ale kommun",Ale,19 februari 2016,2016-02-19,3120000,0.0,detached house,Ownership,5.0,117.0,4.0,560,1992,0,36167,0,0,0,,,https://www.hemnet.se/salda/villa-5rum-alvangen-ale-kommun-olof-persvagen-28-477523
1381,1382,474786.0,Solhöjdsvägen 42,"Älvängen, Ale kommun",Ale,12 februari 2016,2016-02-12,3500000,0.0,detached house,Ownership,8.0,160.0,10.0,602,1965,0,33200,0,0,0,,,https://www.hemnet.se/salda/villa-8rum-alvangen-ale-kommun-solhojdsvagen-42-474786
1382,1383,632304.0,Vikaredsvägen 32 Tomt I Hus Höner,"Älvängen, Ale kommun",Ale,11 februari 2016,2016-02-11,1300000,0.0,detached house,Ownership,4.0,101.5,95.6,689,2016,0,0,0,0,0,,,https://www.hemnet.se/salda/villa-4rum-alvangen-ale-kommun-vikaredsvagen-32-tomt-i-hus-honer-632304
1383,1384,632299.0,Vikaredsvägen 10 Tomt A Hus Höner,"Älvängen, Ale kommun",Ale,11 februari 2016,2016-02-11,1300000,0.0,detached house,Ownership,4.0,101.5,77.3,629,2016,0,0,0,0,0,,,https://www.hemnet.se/salda/villa-4rum-alvangen-ale-kommun-vikaredsvagen-10-tomt-a-hus-honer-632299
1384,1385,473874.0,Västergården 180,"Alvhem, Ale kommun",Ale,10 februari 2016,2016-02-10,1487000,0.0,detached house,Ownership,4.0,72.0,0.0,1600,1952,0,30467,0,0,0,,,https://www.hemnet.se/salda/villa-4rum-alvhem-ale-kommun-vastergarden-180-473874
1385,1386,473098.0,Båstorp 285,"Alvhem, Ale kommun",Ale,9 februari 2016,2016-02-09,2350000,0.0,detached house,Ownership,3.0,86.0,0.0,1215,1954,0,30594,0,0,0,,,https://www.hemnet.se/salda/villa-3rum-alvhem-ale-kommun-bastorp-285-473098
1386,1387,472255.0,Hästekärrsvägen 8,"Nödinge, Ale kommun",Ale,6 februari 2016,2016-02-06,4600000,0.0,detached house,Ownership,5.0,146.0,8.0,405,2010,0,28362,0,0,0,,,https://www.hemnet.se/salda/villa-5rum-nodinge-ale-kommun-hastekarrsvagen-8-472255
1387,1388,472072.0,Fyrbyggarevägen 23,"Skepplanda, Ale kommun",Ale,5 februari 2016,2016-02-05,2300000,0.0,detached house,Ownership,4.0,110.0,110.0,671,1966,0,35047,0,0,0,,,https://www.hemnet.se/salda/villa-4rum-skepplanda-ale-kommun-fyrbyggarevagen-23-472072
1388,1389,471322.0,Adolf fredriks väg 4,"Alvhem, Ale kommun",Ale,4 februari 2016,2016-02-04,1920000,0.0,detached house,Ownership,7.0,130.0,5.0,1457,1934,0,0,0,0,0,,,https://www.hemnet.se/salda/villa-7rum-alvhem-ale-kommun-adolf-fredriks-vag-4-471322
1389,1390,469802.0,Pussen Björkdalen 450,"Ale - Ryd, Ale kommun",Ale,31 januari 2016,2016-01-31,1220000,0.0,detached house,Ownership,2.0,75.0,6.0,1976,1957,0,15382,0,0,0,,,https://www.hemnet.se/salda/villa-2rum-ale-ryd-ale-kommun-pussen-bjorkdalen-450-469802
1390,1391,468067.0,Grönnäs 150,"Skepplanda / Grönnäs, Ale kommun",Ale,27 januari 2016,2016-01-27,2700000,0.0,detached house,Ownership,6.0,100.0,115.0,2522,1962,0,29000,0,0,0,,,https://www.hemnet.se/salda/villa-6rum-skepplanda-gronnas-ale-kommun-gronnas-150-468067
1391,1392,467613.0,Kungsvägen 22,"Alvhem, Ale kommun",Ale,19 januari 2016,2016-01-19,1375000,0.0,detached house,Ownership,7.0,102.0,0.0,2527,1930,0,46096,0,0,0,,,https://www.hemnet.se/salda/villa-7rum-alvhem-ale-kommun-kungsvagen-22-467613
1392,1393,464407.0,Älebräckevägen 11,"Alafors, Ale kommun",Ale,18 januari 2016,2016-01-18,1830000,0.0,detached house,Ownership,5.0,80.0,30.0,3169,1909,0,23200,0,0,0,,,https://www.hemnet.se/salda/villa-5rum-alafors-ale-kommun-alebrackevagen-11-464407
1393,1394,464287.0,Grunne 131,"Alafors, Ale kommun",Ale,15 januari 2016,2016-01-15,2750000,0.0,detached house,Ownership,3.0,101.5,53.3,1417,2015,0,0,0,0,0,,,https://www.hemnet.se/salda/villa-3rum-alafors-ale-kommun-grunne-131-464287
1394,1395,474337.0,Kaveldunsvägen 16,"Älvängen, Ale kommun",Ale,14 januari 2016,2016-01-14,3430000,0.0,detached house,Ownership,8.0,172.0,0.0,764,1977,0,0,0,0,0,,,https://www.hemnet.se/salda/villa-8rum-alvangen-ale-kommun-kaveldunsvagen-16-474337
1395,1396,462715.0,Jordfallsvägen 81,"Bohus, Ale kommun",Ale,13 januari 2016,2016-01-13,2860000,0.0,detached house,Ownership,4.0,102.0,67.0,741,1933,0,21216,0,0,0,,,https://www.hemnet.se/salda/villa-4rum-bohus-ale-kommun-jordfallsvagen-81-462715
1396,1397,462375.0,Åsbacken 18,"Bohus, Ale kommun",Ale,12 januari 2016,2016-01-12,4200000,0.0,detached house,Ownership,4.0,110.0,0.0,1637,2005,0,31156,0,0,0,,,https://www.hemnet.se/salda/villa-4rum-bohus-ale-kommun-asbacken-18-462375
1397,1398,632300.0,Vikaredsvägen Tomt C Hus Lodur,"Älvängen, Ale kommun",Ale,27 december 2015,2015-12-27,1300000,0.0,detached house,Ownership,3.0,101.5,77.3,722,0,0,0,0,0,0,,,https://www.hemnet.se/salda/villa-3rum-alvangen-ale-kommun-vikaredsvagen-tomt-c-hus-lodur-632300
1398,1399,460052.0,Mistelgången 10,"Nödinge, Ale kommun",Ale,24 december 2015,2015-12-24,3730000,0.0,detached house,Ownership,8.0,156.0,0.0,338,1973,0,38460,0,0,0,,,https://www.hemnet.se/salda/villa-8rum-nodinge-ale-kommun-mistelgangen-10-460052
1399,1400,460253.0,Skår 214,"Skepplanda, Ale kommun",Ale,23 december 2015,2015-12-23,2835000,0.0,detached house,Ownership,6.0,186.0,0.0,2447,2009,0,18891,0,0,0,,,https://www.hemnet.se/salda/villa-6rum-skepplanda-ale-kommun-skar-214-460253
1400,1401,459953.0,Bäckvägen 4B,"Bohus, Ale kommun",Ale,22 december 2015,2015-12-22,3650000,0.0,detached house,Ownership,6.0,180.0,0.0,1007,1979,0,35761,0,0,0,,,https://www.hemnet.se/salda/villa-6rum-bohus-ale-kommun-backvagen-4b-459953
1401,1402,459801.0,Utsiktsliden 8,"Bohus, Ale kommun",Ale,22 december 2015,2015-12-22,2800000,0.0,detached house,Ownership,4.0,104.0,104.0,1668,1943,0,35000,0,0,0,,,https://www.hemnet.se/salda/villa-4rum-bohus-ale-kommun-utsiktsliden-8-459801
1402,1403,632306.0,Vikaredsvägen Tomt L Hus Sleipner,"Älvängen, Ale kommun",Ale,21 december 2015,2015-12-21,1300000,0.0,detached house,Ownership,4.0,121.4,87.8,900,0,0,0,0,0,0,,,https://www.hemnet.se/salda/villa-4rum-alvangen-ale-kommun-vikaredsvagen-tomt-l-hus-sleipner-632306
1403,1404,458953.0,Fridhemsvägen 10,"Surte, Ale kommun",Ale,17 december 2015,2015-12-17,4125000,0.0,detached house,Ownership,6.0,185.0,0.0,1101,1982,0,36481,0,0,0,,,https://www.hemnet.se/salda/villa-6rum-surte-ale-kommun-fridhemsvagen-10-458953
1404,1405,616410.0,Spränggatan 7,"Älvängen, Ale kommun",Ale,7 december 2015,2015-12-07,1230000,0.0,detached house,Ownership,4.0,89.0,15.0,978,1926,0,10500,0,0,0,,,https://www.hemnet.se/salda/villa-4rum-alvangen-ale-kommun-spranggatan-7-616410
1405,1406,455669.0,Nytorpsvägen 20,"Älvängen, Ale kommun",Ale,7 december 2015,2015-12-07,4350000,0.0,detached house,Ownership,5.0,138.0,0.0,996,2005,0,36700,0,0,0,,,https://www.hemnet.se/salda/villa-5rum-alvangen-ale-kommun-nytorpsvagen-20-455669
1406,1407,453869.0,Snickarvägen 8,"Älvängen, Ale kommun",Ale,3 december 2015,2015-12-03,3420000,0.0,detached house,Ownership,6.0,134.0,0.0,380,2005,0,33000,0,0,0,,,https://www.hemnet.se/salda/villa-6rum-alvangen-ale-kommun-snickarvagen-8-453869
1407,1408,453542.0,Skår Södergård 145,"Skepplanda, Ale kommun",Ale,2 december 2015,2015-12-02,2150000,0.0,detached house,Ownership,5.0,129.0,43.0,1233,1984,0,18767,0,0,0,,,https://www.hemnet.se/salda/villa-5rum-skepplanda-ale-kommun-skar-sodergard-145-453542
1408,1409,632302.0,Vikaredsvägen Tomt G Hus Tyr,"Älvängen, Ale kommun",Ale,25 november 2015,2015-11-25,1300000,0.0,detached house,Ownership,4.0,121.4,19.5,845,0,0,0,0,0,0,,,https://www.hemnet.se/salda/villa-4rum-alvangen-ale-kommun-vikaredsvagen-tomt-g-hus-tyr-632302
1409,1410,450820.0,Ryksdamm 305,"Skepplanda, Ale kommun",Ale,25 november 2015,2015-11-25,3000000,0.0,detached house,Ownership,5.0,131.0,22.0,3488,1992,0,26147,0,0,0,,,https://www.hemnet.se/salda/villa-5rum-skepplanda-ale-kommun-ryksdamm-305-450820
1410,1411,450819.0,Gamla Kilandavägen 72,"Nödinge, Ale kommun",Ale,25 november 2015,2015-11-25,2100000,0.0,detached house,Ownership,3.0,108.0,0.0,2800,1909,0,19888,0,0,0,,,https://www.hemnet.se/salda/villa-3rum-nodinge-ale-kommun-gamla-kilandavagen-72-450819
1411,1412,449722.0,Oljobergsvägen 7,"Nol, Ale kommun",Ale,23 november 2015,2015-11-23,3550000,0.0,detached house,Ownership,5.0,132.0,74.0,911,1972,0,21484,0,0,0,,,https://www.hemnet.se/salda/villa-5rum-nol-ale-kommun-oljobergsvagen-7-449722
1412,1413,632309.0,Vikaredsvägen Tomt O Hus Höner,"Älvängen, Ale kommun",Ale,18 november 2015,2015-11-18,1300000,0.0,detached house,Ownership,4.0,101.5,77.3,743,0,0,0,0,0,0,,,https://www.hemnet.se/salda/villa-4rum-alvangen-ale-kommun-vikaredsvagen-tomt-o-hus-honer-632309
1413,1414,445825.0,Tävlingsvägen 6,"Surte, Ale kommun",Ale,13 november 2015,2015-11-13,3500000,0.0,detached house,Ownership,8.0,181.0,87.0,1006,1946,0,33889,0,0,0,,,https://www.hemnet.se/salda/villa-8rum-surte-ale-kommun-tavlingsvagen-6-445825
1414,1415,562176.0,Järnklev 560,Ale kommun,Ale,12 november 2015,2015-11-12,1430000,0.0,detached house,Ownership,6.0,84.0,23.0,2752,0,0,0,0,0,0,,,https://www.hemnet.se/salda/villa-6rum-ale-kommun-jarnklev-560-562176
1415,1416,444240.0,Marieberg 215,"Alvhem, Ale kommun",Ale,11 november 2015,2015-11-11,425000,0.0,detached house,Ownership,0.0,0.0,0.0,10000,0,0,0,0,0,0,,,https://www.hemnet.se/salda/villa-alvhem-ale-kommun-marieberg-215-444240
1416,1417,442735.0,Burhult 665,"Burhult, Ale kommun",Ale,9 november 2015,2015-11-09,1620000,0.0,detached house,Ownership,4.0,80.0,0.0,1620,1977,0,24980,0,0,0,,,https://www.hemnet.se/salda/villa-4rum-burhult-ale-kommun-burhult-665-442735
1417,1418,442687.0,Starrkärr 345,"Älvängen, Ale kommun",Ale,8 november 2015,2015-11-08,2795000,0.0,detached house,Ownership,6.0,151.0,0.0,13356,1992,0,27931,0,0,0,,,https://www.hemnet.se/salda/villa-6rum-alvangen-ale-kommun-starrkarr-345-442687
1418,1419,442122.0,Lunnavägen 3,"Alafors, Ale kommun",Ale,6 november 2015,2015-11-06,2180000,0.0,detached house,Ownership,5.0,135.0,40.0,1764,1909,0,32363,0,0,0,,,https://www.hemnet.se/salda/villa-5rum-alafors-ale-kommun-lunnavagen-3-442122
1419,1420,439574.0,Sandåker 180,"Skepplanda, Ale kommun",Ale,4 november 2015,2015-11-04,920000,0.0,detached house,Ownership,2.0,54.0,20.0,1778,1968,0,17217,0,0,0,,,https://www.hemnet.se/salda/villa-2rum-skepplanda-ale-kommun-sandaker-180-439574
1420,1421,439402.0,Klockarevägen 10,"Skepplanda, Ale kommun",Ale,3 november 2015,2015-11-03,3100000,0.0,detached house,Ownership,8.0,198.0,88.0,804,1966,0,23500,0,0,0,,,https://www.hemnet.se/salda/villa-8rum-skepplanda-ale-kommun-klockarevagen-10-439402
1421,1422,438683.0,Åsbacken 8,"Bohus, Ale kommun",Ale,1 november 2015,2015-11-01,3180000,0.0,detached house,Ownership,5.0,132.0,0.0,1755,1920,0,28500,0,0,0,,,https://www.hemnet.se/salda/villa-5rum-bohus-ale-kommun-asbacken-8-438683
1422,1423,433622.0,Gulklövergatan 94,"Nödinge, Ale kommun",Ale,22 oktober 2015,2015-10-22,2900000,0.0,detached house,Ownership,6.0,134.0,0.0,276,1977,0,36775,0,0,0,,,https://www.hemnet.se/salda/villa-6rum-nodinge-ale-kommun-gulklovergatan-94-433622
1423,1424,466183.0,Viesbacke 275,"Hålanda, Ale kommun",Ale,20 oktober 2015,2015-10-20,2120000,0.0,detached house,Ownership,4.0,132.0,0.0,2039,1991,0,30180,0,0,0,,,https://www.hemnet.se/salda/villa-4rum-halanda-ale-kommun-viesbacke-275-466183
1424,1425,431117.0,Blåsippsvägen 6,"Älvängen, Ale kommun",Ale,16 oktober 2015,2015-10-16,2300000,0.0,detached house,Ownership,0.0,113.0,8.0,278,1972,0,34788,0,0,0,,,https://www.hemnet.se/salda/villa-113m2-alvangen-ale-kommun-blasippsvagen-6-431117
1425,1426,632308.0,Vikaredsvägen Tomt N Hus Höner,"Älvängen, Ale kommun",Ale,13 oktober 2015,2015-10-13,1300000,0.0,detached house,Ownership,4.0,101.5,77.3,715,0,0,0,0,0,0,,,https://www.hemnet.se/salda/villa-4rum-alvangen-ale-kommun-vikaredsvagen-tomt-n-hus-honer-632308
1426,1427,428102.0,Skårdalsvägen 75B,"Bohus, Ale kommun",Ale,13 oktober 2015,2015-10-13,3500000,0.0,detached house,Ownership,4.0,95.0,66.0,855,1927,0,28200,0,0,0,,,https://www.hemnet.se/salda/villa-4rum-bohus-ale-kommun-skardalsvagen-75b-428102
1427,1428,428446.0,Enekullevägen 7,"Nol, Ale kommun",Ale,12 oktober 2015,2015-10-12,3160000,0.0,detached house,Ownership,6.0,145.0,20.0,520,1984,0,28000,0,0,0,,,https://www.hemnet.se/salda/villa-6rum-nol-ale-kommun-enekullevagen-7-428446
1428,1429,632301.0,Vikaredsvägen Tomt E Hus Höner,"Älvängen, Ale kommun",Ale,9 oktober 2015,2015-10-09,1300000,0.0,detached house,Ownership,4.0,101.5,95.6,754,0,0,0,0,0,0,,,https://www.hemnet.se/salda/villa-4rum-alvangen-ale-kommun-vikaredsvagen-tomt-e-hus-honer-632301
1429,1430,426506.0,Fridhemsbacken 2,"Älvängen, Ale kommun",Ale,8 oktober 2015,2015-10-08,1880000,0.0,detached house,Ownership,3.0,80.0,53.0,1249,1951,0,27022,0,0,0,,,https://www.hemnet.se/salda/villa-3rum-alvangen-ale-kommun-fridhemsbacken-2-426506
1430,1431,426504.0,Spejarestigen 3,"Nödinge, Ale kommun",Ale,8 oktober 2015,2015-10-08,3500000,0.0,detached house,Ownership,7.0,173.0,7.0,5209,1977,0,25892,0,0,0,,,https://www.hemnet.se/salda/villa-7rum-nodinge-ale-kommun-spejarestigen-3-426504
1431,1432,423841.0,Holmevattnet 465,"Hålanda, Ale kommun",Ale,30 september 2015,2015-09-30,410000,0.0,detached house,Ownership,2.0,25.0,0.0,690,0,0,0,0,0,0,,,https://www.hemnet.se/salda/villa-2rum-halanda-ale-kommun-holmevattnet-465-423841
1432,1433,632311.0,Vikaredsvägen Tomt Q Hus Ägir,"Älvängen, Ale kommun",Ale,28 september 2015,2015-09-28,1300000,0.0,detached house,Ownership,5.0,145.7,19.5,911,0,0,0,0,0,0,,,https://www.hemnet.se/salda/villa-5rum-alvangen-ale-kommun-vikaredsvagen-tomt-q-hus-agir-632311
1433,1434,632313.0,Vikaredsvägen Tomt S Hus Tyr,"Älvängen, Ale kommun",Ale,27 september 2015,2015-09-27,1300000,0.0,detached house,Ownership,4.0,121.4,19.5,979,0,0,0,0,0,0,,,https://www.hemnet.se/salda/villa-4rum-alvangen-ale-kommun-vikaredsvagen-tomt-s-hus-tyr-632313
1434,1435,421258.0,Kollanda 185,"Älvängen, Ale kommun",Ale,24 september 2015,2015-09-24,2180000,0.0,detached house,Ownership,4.0,107.0,0.0,1105,1986,0,12553,0,0,0,,,https://www.hemnet.se/salda/villa-4rum-alvangen-ale-kommun-kollanda-185-421258
1435,1436,632312.0,VikaredsvägenTomt R Hus Ägir,"Älvängen, Ale kommun",Ale,22 september 2015,2015-09-22,1300000,0.0,detached house,Ownership,5.0,145.7,19.5,971,0,0,0,0,0,0,,,https://www.hemnet.se/salda/villa-5rum-alvangen-ale-kommun-vikaredsvagentomt-r-hus-agir-632312
1436,1437,416789.0,Ljungvägen 2,"Nol, Ale kommun",Ale,19 september 2015,2015-09-19,2600000,0.0,detached house,Ownership,4.0,116.0,35.0,535,1985,0,30200,0,0,0,,,https://www.hemnet.se/salda/villa-4rum-nol-ale-kommun-ljungvagen-2-416789
1437,1438,416770.0,Skårdalsvägen 87,"Bohus, Ale kommun",Ale,19 september 2015,2015-09-19,3560000,0.0,detached house,Ownership,6.0,112.0,140.0,705,1968,0,28470,0,0,0,,,https://www.hemnet.se/salda/villa-6rum-bohus-ale-kommun-skardalsvagen-87-416770
